"","year","imdb","title","test","budget","domgross","intgross","budget_2013.","domgross_2013.","intgross_2013.","totalgross2013"
"1378",1998,"tt0120184","Sphere","FAIL",73000000,"37068294","50168294",104326659,52975497,71697130,124672627
"1379",1998,"tt0120844","Star Trek: Insurrection","PASS",70000000,"70187658","117800000",100039262,100307450,168351786,268659236
"1380",1998,"tt0120686","Stepmom","PASS",50000000,"91137662","159745279",71456616,130247778,228297140,358544918
"1381",1998,"tt0118661","The Avengers","PASS",60000000,"23385416","48585416",85747939,33420854,69434988,102855842
"1382",1998,"tt0118715","The Big Lebowski","FAIL",15000000,"17498804","46189568",21436985,25008106,66011004,91019110
"1383",1998,"tt0133751","The Faculty","FAIL",15000000,"40283321","40283321",21436985,57570196,57570196,115140392
"1384",1998,"tt0120744","The Man in the Iron Mask","FAIL",35000000,"56968169","56968169",50019631,81415051,81415051,162830102
"1385",1998,"tt0120746","The Mask of Zorro","FAIL",65000000,"93828745","233700000",92893600,134093691,333988221,468081912
"1386",1998,"tt0120768","The Negotiator","FAIL",50000000,"44705766","49105766",71456616,63890455,70178637,134069092
"1387",1998,"tt0120794","The Prince of Egypt","FAIL",60000000,"101413188","218600000",85747939,144932864,312408324,457341188
"1388",1998,"tt0120108","The Proposition","FAIL",20000000,"1903434","5313608",28582646,2720259,7593849,10314108
"1389",1998,"tt0120863","The Thin Red Line","FAIL",52000000,"36400491","36400491",74314880,52021118,52021118,104042236
"1390",1998,"tt0120382","The Truman Show","FAIL",60000000,"125618201","248400000",85747939,179525030,354996466,534521496
"1391",1998,"tt0129387","There&#39;s Something About Mary","PASS",22000000,"176484651","360099999",31440911,252219917,514630544,766850461
"1392",1998,"tt0146336","Urban Legend","PASS",14000000,"38116707","72571864",20007852,54473818,103714796,158188614
"1393",1998,"tt0120877","Vampires (John Carpenter&#39;s)","FAIL",20000000,"20268825","20268825",28582646,28966833,28966833,57933666
"1394",1998,"tt0120879","Velvet Goldmine","FAIL",9000000,"1053788","4861972",12862191,1506002,6948401,8454403
"1395",1998,"tt0120890","Wild Things","FAIL",20000000,"29795299","55576699",28582646,42581425,79426456,122007881
"1396",1998,"tt0128853","You&#39;ve Got Mail","PASS",65000000,"115821495","250800000",92893600,165524241,358426384,523950625
"1397",1997,"tt0120133","A Simple Wish","PASS",28000000,"8165213","8165213",40634668,11849668,11849668,23699336
"1398",1997,"tt0118570","Air Bud","FAIL",3000000,"24646936","27788649",4353714,35768573,40327947,76096520
"1399",1997,"tt0118571","Air Force One","FAIL",85000000,"172956409","315268353",123355241,251000935,457529453,708530388
"1400",1997,"tt0118583","Alien: Resurrection","PASS",60000000,"47795018","160700000",87074287,69361952,233213967,302575919
"1401",1997,"tt0118617","Anastasia","PASS",53000000,"58403409","139801410",76915621,84757254,202885136,287642390
"1402",1997,"tt0119822","As Good as It Gets","PASS",50000000,"148478011","314111923",72561906,215476950,455851198,671328148
"1403",1997,"tt0118655","Austin Powers: International Man of Mystery","FAIL",18000000,"53883989","67683989",26122286,78198499,98225585,176424084
"1404",1997,"tt0118688","Batman &amp; Robin","FAIL",125000000,"107325195","238317814",181404766,155754415,345855898,501610313
"1405",1997,"tt0118749","Boogie Nights","FAIL",15000000,"26410771","43111725",21768572,38328318,62565379,100893697
"1406",1997,"tt0118829","Cats Don&#39;t Dance","PASS",32000000,"3588602","3588602",46439620,5207916,5207916,10415832
"1407",1997,"tt0118842","Chasing Amy","PASS",250000,"12006514","15155095",362810,17424311,21993652,39417963
"1408",1997,"tt0128996","Cinderella","PASS",2900000,"85000000","85000000",4208591,123355241,123355241,246710482
"1409",1997,"tt0118866","Clockwatchers","PASS",2000000,"537948","539961",2902476,780691,783612,1564303
"1410",1997,"tt0118880","Con Air","FAIL",80000000,"101117573","224117573",116099050,146745677,325247966,471993643
"1411",1997,"tt0118883","Conspiracy Theory","FAIL",80000000,"76118990","142783718",116099050,110466780,207213175,317679955
"1412",1997,"tt0118884","Contact","PASS",90000000,"100920329","165900000",130611431,146459429,240760405,387219834
"1413",1997,"tt0119080","Eve&#39;s Bayou","PASS",5000000,"14843425","14843425",7256191,21541344,21541344,43082688
"1414",1997,"tt0119081","Event Horizon","PASS",60000000,"26673242","26673242",87074287,38709226,38709226,77418452
"1415",1997,"tt0119114","Fever Pitch","PASS",40000000,"42071069","50071069",58049525,61055139,72665044,133720183
"1416",1997,"tt0119137","Flubber","FAIL",80000000,"92993801","177993801",116099050,134956149,258311390,393267539
"1417",1997,"tt0119173","G.I. Jane","PASS",50000000,"48169156","48169156",72561906,69904916,69904916,139809832
"1418",1997,"tt0119177","Gattaca","FAIL",36000000,"12532777","12532777",52244573,18188044,18188044,36376088
"1419",1997,"tt0119190","George of the Jungle","PASS",55000000,"105263257","174463257",79818097,152762052,253187730,405949782
"1420",1997,"tt0119217","Good Will Hunting","FAIL",10000000,"138433435","225933435",14512381,200899879,327883215,528783094
"1421",1997,"tt0119229","Grosse Pointe Blank","PASS",15000000,"28084357","31070412",21768572,40757090,45090566,85847656
"1422",1997,"tt0119282","Hercules","PASS",70000000,"99112101","250700000",101586669,143835260,363825398,507660658
"1423",1997,"tt0119345","I Know What You Did Last Summer","PASS",17000000,"72250091","125250091",24671048,104852087,181767707,286619794
"1424",1997,"tt0119361","In the Company of Men","FAIL",25000,"2883661","2883661",36281,4184879,4184879,8369758
"1425",1997,"tt0119396","Jackie Brown","PASS",12000000,"39673162","74727492",17414858,57575205,108447385,166022590
"1426",1997,"tt0119468","Kiss the Girls","FAIL",27000000,"60527873","60527873",39183429,87840357,87840357,175680714
"1427",1997,"tt0119488","L.A. Confidential","FAIL",35000000,"64604977","110604977",50793334,93757206,160514159,254271365
"1428",1997,"tt0119528","Liar Liar","FAIL",45000000,"181410615","302710615",65305716,263270001,439305185,702575186
"1429",1997,"tt0119654","Men in Black","FAIL",90000000,"250690539","587790539",130611431,363811668,853024040,1216835708
"1430",1997,"tt0119698","Mononoke-hime","PASS",20000000,"2374107","150350000",29024763,3445395,218193652,221639047
"1431",1997,"tt0119707","Mortal Kombat: Annihilation","PASS",30000000,"35927406","51327406",43537144,52139221,74488288,126627509
"1432",1997,"tt0417001","Must love Dogs","FAIL",35000000,"43894863","58894863",50793334,63701899,85470471,149172370
"1433",1997,"tt0119738","My Best Friend&#39;s Wedding","FAIL",46000000,"126813153","298923419",66756954,184036082,433809062,617845144
"1434",1997,"tt0124819","Orgazmo","FAIL",1000000,"582024","627287",1451238,844655,910343,1754998
"1435",1997,"tt0120082","Scream 2","PASS",24000000,"101363301","101363301",34829715,147102287,147102287,294204574
"1436",1997,"tt0120094","Selena","PASS",20000000,"35450113","35450113",29024763,51446556,51446556,102893112
"1437",1997,"tt0120152","Smilla&#39;s Sense of Snow","PASS",35000000,"2221994","2221994",50793334,3224642,3224642,6449284
"1438",1997,"tt0120177","Spawn","PASS",40000000,"54979992","87949859",58049525,79789061,127636188,207425249
"1439",1997,"tt0120201","Starship Troopers","PASS",100000000,"54768952","121100000",145123812,79482791,175744937,255227728
"1440",1997,"tt0118971","The Devil&#39;s Advocate","PASS",57000000,"61007424","153007424",82720573,88536300,222050207,310586507
"1441",1997,"tt0119116","The Fifth Element","FAIL",95000000,"63570862","263900000",137867622,92256459,382981741,475238200
"1442",1997,"tt0119174","The Game","FAIL",50000000,"48265581","48265581",72561906,70044851,70044851,140089702
"1443",1997,"tt0119567","The Lost World: Jurassic Park","FAIL",75000000,"229086679","786686679",108842859,332459322,1141669701,1474129023
"1444",1997,"tt0119874","The Peacemaker","FAIL",50000000,"41263140","62967368",72561906,59882642,91380645,151263287
"1445",1997,"tt0119925","The Postman","FAIL",80000000,"17650704","17650704",116099050,25615375,25615375,51230750
"1446",1997,"tt0120338","Titanic","PASS",200000000,"658672302","2185672302",290247625,955890356,3171930973,4127821329
"1447",1997,"tt0120461","Volcano","PASS",90000000,"47546796","120100000",130611431,69001723,174293699,243295422
"1448",1996,"tt0115591","August","FAIL",3400000,"12636","12636",5049561,18767,18767,37534
"1449",1996,"tt0115736","Bound","PASS",4500000,"3802260","7011317",6683242,5646983,10412962,16059945
"1450",1996,"tt0115759","Broken Arrow","FAIL",65000000,"70645997","148345997",96535720,104920957,220318272,325239229
"1451",1996,"tt0115857","Chain Reaction","FAIL",55000000,"21226204","60209334",81684071,31524414,89420791,120945205
"1452",1996,"tt0116136","DragonHeart","FAIL",57000000,"51364680","104364680",84654401,76285021,154998762,231283783
"1453",1996,"tt0116191","Emma","PASS",5900000,"22231658","37831658",8762473,33017679,56186252,89203931
"1454",1996,"tt0116225","Escape from L.A.","FAIL",50000000,"25426861","25426861",74258246,37763082,37763082,75526164
"1455",1996,"tt0116260","Eye for an Eye","PASS",20000000,"26792700","26792700",29703299,39791578,39791578,79583156
"1456",1996,"tt0116282","Fargo","PASS",7000000,"24567751","51204567",10396154,36487162,76047227,112534389
"1457",1996,"tt0116361","Freeway","PASS",3000000,"295493","295493",4455495,438856,438856,877712
"1458",1996,"tt0116367","From Dusk Till Dawn","FAIL",20000000,"25728961","25728961",29703299,38211750,38211750,76423500
"1459",1996,"tt0116477","Hamlet","FAIL",2000000,"1577287","2419669",2970330,2342531,3593608,5936139
"1460",1996,"tt0116493","Harriet the Spy","PASS",13000000,"26570048","26570048",19307144,39460903,39460903,78921806
"1461",1996,"tt0116629","Independence Day","PASS",75000000,"306169255","817400878",111387369,454711839,1213975115,1668686954
"1462",1996,"tt0116705","Jingle All the Way","FAIL",60000000,"60592389","129832389",89109896,89989691,192822510,282812201
"1463",1996,"tt0116778","Kingpin","FAIL",25000000,"25023424","32223424",37129123,37163912,47857099,85021011
"1464",1996,"tt0116931","Love and Other Catastrophes","PASS",250000,"212285","743216",371291,315278,1103798,1419076
"1465",1996,"tt0116996","Mars Attacks!","PASS",80000000,"37771017","101371017",118813194,56096190,150552679,206648869
"1466",1996,"tt0117060","Mission: Impossible","FAIL",80000000,"180981886","457697994",118813194,268787949,679757008,948544957
"1467",1996,"tt0117509","Romeo + Juliet","FAIL",14500000,"46338728","147542381",21534891,68820654,219124769,287945423
"1468",1996,"tt0117571","Scream","PASS",15000000,"103046663","173046663",22277474,153041290,257002834,410044124
"1469",1996,"tt0117589","Secrets &amp; Lies","PASS",4500000,"13417292","13417292",6683242,19926891,19926891,39853782
"1470",1996,"tt0117603","Set It Off","PASS",9000000,"36049108","36049108",13366484,53538871,53538871,107077742
"1471",1996,"tt0117705","Space Jam","FAIL",80000000,"90463534","250200000",118813194,134353268,371588265,505941533
"1472",1996,"tt0117723","Spy Hard","FAIL",18000000,"26936265","26936265",26732969,40004796,40004796,80009592
"1473",1996,"tt0117731","Star Trek: First Contact","PASS",46000000,"92027888","150000000",68317587,136676591,222774739,359451330
"1474",1996,"tt0117765","Striptease","FAIL",50000000,"33109743","113309743",74258246,49173429,168283656,217457085
"1475",1996,"tt0117887","That Thing You Do!","PASS",2500000,"25857416","34557416",3712912,38402527,51323462,89725989
"1476",1996,"tt0115798","The Cable Guy","FAIL",47000000,"60240295","102825796",69802752,89466773,152713266,242180039
"1477",1996,"tt0115963","The Craft","PASS",15000000,"24769466","55669466",22277474,36786742,82678338,119465080
"1478",1996,"tt0116209","The English Patient","PASS",35000000,"78716374","231716374",51980772,116906798,344137032,461043830
"1479",1996,"tt0116277","The Fan","FAIL",55000000,"18582965","18582965",81684071,27598768,27598768,55197536
"1480",1996,"tt0116313","The First Wives Club","PASS",30000000,"105489203","181489203",44554948,156668864,269541399,426210263
"1481",1996,"tt0116421","The Glimmer Man","FAIL",45000000,"20404841","36404841",66832422,30304554,54067193,84371747
"1482",1996,"tt0116583","The Hunchback of Notre Dame","FAIL",100000000,"100138851","325500000",148516493,148722709,483421183,632143892
"1483",1996,"tt0116908","The Long Kiss Goodnight","FAIL",65000000,"33447612","33447612",96535720,49675220,49675220,99350440
"1484",1996,"tt0117057","The Mirror Has Two Faces","PASS",42000000,"41267469","41267469",62376927,61288998,61288998,122577996
"1485",1996,"tt0117500","The Rock","FAIL",75000000,"134069511","336069511",111387369,199115335,499118651,698233986
"1486",1996,"tt0117951","Trainspotting","FAIL",3100000,"16501785","24000785",4604011,24507872,35645124,60152996
"1487",1996,"tt0117998","Twister","PASS",88000000,"241888385","495900000",130694514,359244145,736493287,1095737432
"1488",1996,"tt0118113","Walking and Talking","PASS",1000000,"1287480","1615787",1485165,1912120,2399710,4311830
"1489",1996,"tt0115856","When the Cat&#39;s Away","PASS",300000,"1652472","2525984",445549,2454193,3751503,6205696
"1490",1995,"tt0112384","Apollo 13","PASS",65000000,"172070496","334100000",99370665,263057839,510765217,773823056
"1491",1995,"tt0112401","Assassins","FAIL",50000000,"30306268","83306268",76438973,46331600,127356911,173688511
"1492",1995,"tt0112462","Batman Forever","FAIL",100000000,"184031112","336529144",152877946,281342983,514478842,795821825
"1493",1995,"tt0112471","Before Sunrise","FAIL",2500000,"5274005","5274005",3821949,8062791,8062791,16125582
"1494",1995,"tt0112573","Braveheart","FAIL",72000000,"75545647","209000000",110072121,115492633,319514907,435007540
"1495",1995,"tt0112641","Casino","FAIL",52000000,"42438300","110400000",79496532,64878801,168777252,233656053
"1496",1995,"tt0112642","Casper","PASS",55000000,"100328194","282300000",84082870,153379682,431574441,584954123
"1497",1995,"tt0112697","Clueless","PASS",13700000,"56598476","56598476",20944279,86526587,86526587,173053174
"1498",1995,"tt0112715","Congo","FAIL",50000000,"81022333","152022333",76438973,123865278,232408620,356273898
"1499",1995,"tt0112722","Copycat","FAIL",20000000,"32051917","32051917",30575589,49000312,49000312,98000624
"1500",1995,"tt0112864","Die Hard: With a Vengeance","FAIL",90000000,"100012499","364480746",137590151,152897054,557210677,710107731
"1501",1995,"tt0113101","Four rooms","FAIL",4000000,"4301000","4301000",6115118,6575280,6575280,13150560
"1502",1995,"tt0113321","Home for the holidays","PASS",20000000,"17468887","22119269",30575589,26706076,33815484,60521560
"1503",1995,"tt0113497","Jumanji","PASS",65000000,"100458310","262758310",99370665,153578601,401699506,555278107
"1504",1995,"tt0113749","Mallrats","FAIL",6100000,"2108367","2108367",9325555,3223228,3223228,6446456
"1505",1995,"tt0113855","Mortal Kombat","FAIL",20000000,"70433227","122133227",30575589,107676871,186714768,294391639
"1506",1995,"tt0114069","Outbreak","PASS",50000000,"67823573","67823573",76438973,103687285,103687285,207374570
"1507",1995,"tt0114148","Pocahontas","PASS",55000000,"141579773","347100000",84082870,216444248,530639350,747083598
"1508",1995,"tt0112130","Pride and Prejudice","PASS",28000000,"38372662","120918508",42805825,58663337,184857731,243521068
"1509",1995,"tt0114319","Sabrina","PASS",58000000,"53458319","87100000",88669209,81725980,133156691,214882671
"1510",1995,"tt0114323","Safe","PASS",33000000,"17142080","41495213",50449722,26206460,63437029,89643489
"1511",1995,"tt0114369","Se7en","FAIL",30000000,"100125643","328125643",45863384,153070026,501631742,654701768
"1512",1995,"tt0114388","Sense and Sensibility","PASS",16500000,"42993774","134993774",25224861,65727998,206375709,272103707
"1513",1995,"tt0114436","Showgirls","PASS",40000000,"20350754","37750754",61151178,31111815,57712577,88824392
"1514",1995,"tt0114508","Species","FAIL",35000000,"60054449","113354449",53507281,91810008,173293953,265103961
"1515",1995,"tt0114614","Tank Girl","PASS",25000000,"4064333","4064333",38219486,6213469,6213469,12426938
"1516",1995,"tt0112346","The American President","PASS",62000000,"60022813","107822813",94784326,91761643,164837302,256598945
"1517",1995,"tt0112579","The Bridges of Madison County","PASS",22000000,"71516617","175516617",33633148,109333135,268326198,377659333
"1518",1995,"tt0113416","The Incredibly True Adventures of Two Girls in Love","PASS",250000,"2210408","2477155",382195,3379226,3787024,7166250
"1519",1995,"tt0113957","The Net","PASS",22000000,"50621733","110521733",33633148,77389465,168963355,246352820
"1520",1995,"tt0114214","The Quick and the Dead","FAIL",32000000,"18552460","18552460",48920943,28362620,28362620,56725240
"1521",1995,"tt0114814","The Usual Suspects","FAIL",6000000,"23341568","34449356",9172677,35684110,52665468,88349578
"1522",1995,"tt0114709","Toy Story","FAIL",30000000,"191780865","364530148",45863384,293190647,557286202,850476849
"1523",1995,"tt0114746","Twelve Monkeys","FAIL",29000000,"57141459","168841459",44334604,87356689,258121354,345478043
"1524",1995,"tt0114898","Waterworld","FAIL",175000000,"88246220","264246220",267536405,134909008,403974193,538883201
"1525",1995,"tt0114906","Welcome to the Dollhouse","PASS",800000,"4198137","5034794",1223024,6418026,7697090,14115116
"1526",1994,"tt0109040","Ace Ventura: Pet Detective","FAIL",12000000,"72217396","107217396",18859976,113501532,168509796,282011328
"1527",1994,"tt0109254","Beverly Hills Cop III","FAIL",50000000,"42586861","119180938",78583235,66932266,187312473,254244739
"1528",1994,"tt0109445","Clerks.","FAIL",27000,"3073428","3894240",42435,4830398,6120440,10950838
"1529",1994,"tt0109504","Crooklyn","PASS",14000000,"13024170","13024170",22003306,20469628,20469628,40939256
"1530",1994,"tt0109686","Dumb &amp; Dumber","FAIL",16000000,"127175374","246400000",25146635,199877046,387258182,587135228
"1531",1994,"tt0109707","Ed Wood","PASS",18000000,"5828466","5828466",28289965,9160394,9160394,18320788
"1532",1994,"tt0109830","Forrest Gump","FAIL",55000000,"329694499","679400525",86441558,518169206,1067789822,1585959028
"1533",1994,"tt0110322","Legends of the Fall","PASS",30000000,"66502573","160502573",47149941,104519746,252256228,356775974
"1534",1994,"tt0110367","Little Women","PASS",15000000,"50003303","50003303",23574970,78588426,78588426,157176852
"1535",1994,"tt0110622","Naked Gun 33 1/3: The Final Insult","FAIL",30000000,"51041856","51041856",47149941,80220683,80220683,160441366
"1536",1994,"tt0110857","Police Academy: Mission to Moscow","FAIL",10000000,"126247","126247",15716647,198418,198418,396836
"1537",1994,"tt0110889","Priest","PASS",60000000,"29136626","84154026",94299882,45793007,132261912,178054919
"1538",1994,"tt0110912","Pulp Fiction","PASS",8000000,"107928762","212928762",12573318,169627825,334652619,504280444
"1539",1994,"tt0111257","Speed","PASS",30000000,"121248145","283200000",47149941,190561429,445095443,635656872
"1540",1994,"tt0111282","Stargate","FAIL",55000000,"71565669","196565669",86441558,112477236,308935323,421412559
"1541",1994,"tt0111301","Street Fighter","PASS",35000000,"33423000","99423000",55008264,52529749,156259619,208789368
"1542",1994,"tt0109446","The Client","PASS",45000000,"92115211","117615211",70724911,144774225,184851675,329625900
"1543",1994,"tt0110074","The Hudsucker Proxy","FAIL",40000000,"2816518","14938149",62866588,4426622,23477761,27904383
"1544",1994,"tt0110357","The Lion King","FAIL",79300000,"422780140","952880140",124633011,664468621,1497608078,2162076699
"1545",1994,"tt0110475","The Mask","FAIL",18000000,"119920129","351620129",28289965,188474233,552628944,741103177
"1546",1994,"tt0111070","The Santa Clause","FAIL",22000000,"144833357","189800000",34576623,227629474,298301960,525931434
"1547",1994,"tt0111143","The Shadow","FAIL",40000000,"31835600","31835600",62866588,50034889,50034889,100069778
"1548",1994,"tt0111161","The Shawshank Redemption","FAIL",25000000,"28241469","28241469",39291617,44386120,44386120,88772240
"1549",1994,"tt0111255","The Specialist","FAIL",45000000,"57362581","57362581",70724911,90154744,90154744,180309488
"1550",1994,"tt0111438","Timecop","FAIL",28000000,"44853581","102053581",44006612,70494790,160394011,230888801
"1551",1994,"tt0111503","True Lies","FAIL",100000000,"146282411","365300000",157166470,229906901,574129115,804036016
"1552",1993,"tt0106582","Cliffhanger","FAIL",65000000,"84049211","255000000",104809829,135525899,411177020,546702919
"1553",1993,"tt0106611","Cool Runnings","FAIL",14000000,"68856263","155056263",22574425,111027894,250021852,361049746
"1554",1993,"tt0106677","Dazed and Confused","PASS",6900000,"7950889","7950889",11125966,12820482,12820482,25640964
"1555",1993,"tt0107007","Gettysburg","FAIL",25000000,"10731997","10731997",40311473,17304904,17304904,34609808
"1556",1993,"tt0107048","Groundhog Day","FAIL",14600000,"70906973","70906973",23541900,114334580,114334580,228669160
"1557",1993,"tt0107120","Hocus Pocus","PASS",28000000,"39360491","39360491",45148849,63467174,63467174,126934348
"1558",1993,"tt0107290","Jurassic Park","PASS",63000000,"395708305","1035626872",101584911,638063379,1669905770,2307969149
"1559",1993,"tt0107614","Mrs. Doubtfire","PASS",25000000,"219195051","441286003",40311473,353443011,711555544,1064998555
"1560",1993,"tt0311648","Pieces of April","PASS",300000,"2528664","3590570",483738,4077367,5789647,9867014
"1561",1993,"tt0108052","Schindler&#39;s List","PASS",25000000,"96067179","321365567",40311473,154904378,518188770,673093148
"1562",1993,"tt0108255","Super Mario Bros.","FAIL",42000000,"20844907","20844907",67723274,33611556,33611556,67223112
"1563",1993,"tt0106226","The Age of Innocence","PASS",34000000,"32014993","32014993",54823603,51622860,51622860,103245720
"1564",1993,"tt0106977","The Fugitive","FAIL",44000000,"183875760","353715317",70948192,296492106,570351412,866843518
"1565",1993,"tt0112389","The Princess and the Cobbler","FAIL",24000000,"669276","669276",38699014,1079180,1079180,2158360
"1566",1993,"tt0107943","The Remains of the Day","FAIL",15000000,"22954968","63954968",24186884,37013943,103124758,140138701
"1567",1993,"tt0108358","Tombstone","PASS",25000000,"56505065","56505065",40311473,91112095,91112095,182224190
"1568",1992,"tt0104257","A Few Good Men","FAIL",33000000,"141340178","236500000",54791459,234673774,392672121,627345895
"1569",1992,"tt0104694","A League of Their Own","PASS",40000000,"107533925","132440066",66413889,178543655,219896498,398440153
"1570",1992,"tt0103639","Aladdin","FAIL",28000000,"217350219","504050219",46489723,360876835,836898388,1197775223
"1571",1992,"tt0103644","Alien 3","FAIL",55000000,"54927174","158500000",91319098,91198182,263165037,354363219
"1572",1992,"tt0106308","Army of Darkness","FAIL",11000000,"11502976","21502976",18263820,19098934,35702407,54801341
"1573",1992,"tt0103776","Batman Returns","FAIL",80000000,"162833635","266824291",132827779,270360376,443020974,713381350
"1574",1992,"tt0103893","Buffy the Vampire Slayer","PASS",7000000,"14231669","14231669",11622431,23629512,23629512,47259024
"1575",1992,"tt0104070","Death Becomes Her","PASS",55000000,"58422650","149022650",91319098,97001885,247429345,344431230
"1576",1992,"tt0104815","El Mariachi","FAIL",7000,"2040920","2041928",11622,3388636,3390310,6778946
"1577",1992,"tt0104348","Glengarry Glen Ross","FAIL",12500000,"10725228","10725228",20754340,17807603,17807603,35615206
"1578",1992,"tt0104412","Hero","FAIL",42000000,"19487173","66787173",69734584,32355474,110889898,143245372
"1579",1992,"tt0104431","Home Alone 2: Lost in New York","FAIL",20000000,"173585516","358994850",33206945,288212232,596056107,884268339
"1580",1992,"tt0104797","Malcolm X","FAIL",35000000,"48169910","48169910",58112153,79978777,79978777,159957554
"1581",1992,"tt0104952","My Cousin Vinny","FAIL",11000000,"52929168","52929168",18263820,87880798,87880798,175761596
"1582",1992,"tt0105236","Reservoir Dogs","FAIL",1200000,"2832029","2832029",1992417,4702152,4702152,9404304
"1583",1992,"tt0104036","The Crying Game","FAIL",4000000,"62546695","62546695",6641389,103849232,103849232,207698464
"1584",1992,"tt0104868","The Mighty Ducks","FAIL",10000000,"50752337","50752337",16603472,84266502,84266502,168533004
"1585",1992,"tt0104940","The Muppet Christmas Carol","FAIL",12000000,"27281507","27281507",19924167,45296775,45296775,90593550
"1586",1992,"tt0105151","The Player","PASS",8000000,"21706101","28876702",13282778,36039665,47945352,83985017
"1587",1992,"tt0105793","Wayne&#39;s World","FAIL",20000000,"121697323","183097323",33206945,202059814,304005134,506064948
"1588",1991,"tt0101414","Beauty and the Beast","PASS",20000000,"218951625","451421625",34216807,374591278,772310338,1146901616
"1589",1991,"tt0101452","Bill &amp; Ted&#39;s Bogus Journey","FAIL",20000000,"37537675","37537675",34216807,64220970,64220970,128441940
"1590",1991,"tt0102057","Hook","FAIL",70000000,"119654823","300854823",119758826,204710301,514714575,719424876
"1591",1991,"tt0102070","Hudson Hawk","PASS",65000000,"17218916","17218916",111204624,29458817,29458817,58917634
"1592",1991,"tt0102798","Robin Hood: Prince of Thieves","FAIL",50000000,"165493908","390500000",85542018,283133658,668083163,951216821
"1593",1991,"tt0102943","Slacker","PASS",23000,"1227508","1227508",39349,2100070,2100070,4200140
"1594",1991,"tt0102975","Star Trek VI: The Undiscovered Country","FAIL",27000000,"74888996","96900000",46192690,128123117,165780431,293903548
"1595",1991,"tt0103060","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","PASS",25000000,"78656813","78656813",42771009,134569251,134569251,269138502
"1596",1991,"tt0103064","Terminator 2: Judgement Day","FAIL",100000000,"204859496","516816151",171084037,350481895,884189932,1234671827
"1597",1991,"tt0101272","The Addams Family","PASS",30000000,"113502246","191502246",51325211,194184224,327629772,521813996
"1598",1991,"tt0102510","The Naked Gun 2 1/2: The Smell of Fear","FAIL",23000000,"86930411","86930411",39349328,148724056,148724056,297448112
"1599",1991,"tt0102926","The Silence of the Lambs","PASS",20000000,"130726716","275726716",34216807,223652543,471724395,695376938
"1600",1991,"tt0103247","White Fang","FAIL",14000000,"34729091","34729091",23951765,59415931,59415931,118831862
"1601",1990,"tt0099088","Back to the Future Part III","FAIL",40000000,"87666629","243700000",71319016,156307443,434511105,590818548
"1602",1990,"tt0099253","Child&#39;s Play 2","PASS",13000000,"26904572","34166572",23178680,47970190,60918157,108888347
"1603",1990,"tt0099817","Dark Angel (I Come in Peace)","FAIL",7000000,"4372561","4372561",12480828,7796169,7796169,15592338
"1604",1990,"tt0099423","Die Hard 2","FAIL",70000000,"117323878","239814025",124808278,209185588,427582507,636768095
"1605",1990,"tt0099487","Edward Scissorhands","PASS",20000000,"53976987","53976987",35659508,96239640,96239640,192479280
"1606",1990,"tt0099582","Flatliners","PASS",26000000,"61308153","61308153",46357360,109310929,109310929,218621858
"1607",1990,"tt0099653","Ghost","FAIL",22000000,"217631306","517600000",39225459,388031265,922868068,1310899333
"1608",1990,"tt0099685","Goodfellas","FAIL",25000000,"46743809","46743809",44574385,83343062,83343062,166686124
"1609",1990,"tt0099785","Home Alone","FAIL",15000000,"285761243","476684675",26744631,509505267,849917050,1359422317
"1610",1990,"tt0100263","Nikita","PASS",7000000,"5017971","5017971",12480828,8946919,8946919,17893838
"1611",1990,"tt0100403","Predator 2","FAIL",35000000,"28317513","54768418",62404139,50489429,97650742,148140171
"1612",1990,"tt0100405","Pretty Woman","PASS",14000000,"178406268","432645872",24961656,318093987,771396947,1089490934
"1613",1990,"tt0099810","The Hunt for Red October","FAIL",30000000,"120709866","200500000",53489262,215222722,357486568,572709290
"1614",1990,"tt0100802","Total Recall","FAIL",125000000,"58877969","198615996",222871925,104977970,354127435,459105405
"1615",1990,"tt0100814","Tremors","PASS",10000000,"16667084","16667084",17829754,29717001,29717001,59434002
"1616",1989,"tt0096874","Back to the Future Part II","PASS",40000000,"118450002","332000000",75183554,222637302,624023495,846660797
"1617",1989,"tt0096895","Batman","FAIL",35000000,"251188924","411348924",65785609,472131898,773166847,1245298745
"1618",1989,"tt0096928","Bill &amp; Ted&#39;s Excellent Adventure","FAIL",10000000,"40485039","40485039",18795888,76095227,76095227,152190454
"1619",1989,"tt0097165","Dead Poets Society","FAIL",16400000,"95860116","239500000",30825257,180177604,450161527,630339131
"1620",1989,"tt0097499","Henry V","PASS",9000000,"10161099","10161099",16916300,19098688,19098688,38197376
"1621",1989,"tt0097576","Indiana Jones and the Last Crusade","FAIL",48000000,"197171806","474171806",90220264,370601926,891248035,1261849961
"1622",1989,"tt0097742","Licence to Kill","FAIL",42000000,"34667015","156167015",78942731,65159735,293529779,358689514
"1623",1989,"tt0097815","Major League","FAIL",11000000,"49793054","49793054",20675477,93590469,93590469,187180938
"1624",1989,"tt0098206","Road House","FAIL",10000000,"30050028","30050028",18795888,56481697,56481697,112963394
"1625",1989,"tt0098724","Sex, Lies, and Videotape","FAIL",1200000,"24741667","36741667",2255507,46504161,69059227,115563388
